Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1987-04-21,0.20779190957546234,0.2093943182590881,0.2003134094167266,0.20458648701357435,113184000
1987-04-22,0.2104625254869461,0.21099665542068896,0.20779183913978144,0.20779183913978144,74678400
1987-04-23,0.2104625254869461,0.21259904522191753,0.2072577092060386,0.2104625254869461,48326400
1987-04-24,0.2115306407213211,0.21259889985838948,0.2077916970631564,0.21046238158425268,54172800
1987-04-27,0.2115306407213211,0.21313304776613634,0.2077916970631564,0.21153064072132108,53107200
1987-04-28,0.2270219624042511,0.22755611079925814,0.20939429512138402,0.2115308336837241,111081600
1987-04-29,0.22061163187026978,0.23289733227664078,0.22061163187026975,0.2270218495657371,85161600
1987-04-30,0.2222139835357666,0.2270218110445548,0.21740677956036175,0.22061159443677644,88041600
1987-05-01,0.22435058653354645,0.22488473472923048,0.219543381146948,0.22221404876847797,37843200
1987-05-04,0.22862428426742554,0.2302266921667119,0.2232823255218715,0.22435058522858078,34531200
1987-05-05,0.24732013046741486,0.24732013046741488,0.2291583284613382,0.2291583284613382,110995200
1987-05-06,0.24144409596920013,0.24945673999596646,0.24037583635101722,0.24732020242037978,153504000
1987-05-07,0.25266149640083313,0.2531956261236963,0.23984166782261698,0.24144405699120647,289699200
1987-05-08,0.27028918266296387,0.27402875134944915,0.25319565419487844,0.25319565419487844,150048000
1987-05-11,0.26281070709228516,0.27028920315966926,0.26254365135060326,0.27028920315966926,127382400
1987-05-12,0.25372982025146484,0.26548199671180284,0.2499908748341659,0.26281070573987486,148464000
1987-05-13,0.26013997197151184,0.2612082496780191,0.25533276814027067,0.25533276814027067,73382400
1987-05-14,0.26227664947509766,0.26708447941394153,0.26014011125734127,0.26014011125734127,59961600
1987-05-15,0.25479856133461,0.2617423001379295,0.25479856133461,0.2617423001379295,84326400
1987-05-18,0.24625203013420105,0.2547988076376365,0.2393076794241122,0.2547988076376365,172598400
1987-05-19,0.23770521581172943,0.24625197299270538,0.23770521581172943,0.24625197299270538,78336000
1987-05-20,0.23396554589271545,0.23663683619210127,0.2291583420460376,0.23663683619210127,228355200
1987-05-21,0.2382393479347229,0.2409100158704777,0.23449979662671636,0.23449979662671636,93312000
1987-05-22,0.23129482567310333,0.23930746599197592,0.2302265665492633,0.23823918852892345,64627200
1987-05-26,0.23396554589271545,0.23503382360265315,0.2307607494413358,0.2312948791266963,46886400
1987-05-27,0.23396554589271545,0.2393075212973371,0.23289728652199446,0.23396554589271548,48758400
1987-05-28,0.24838851392269135,0.2489226621825782,0.23343151904152196,0.23396564896218405,108662400
1987-05-29,0.24625203013420105,0.2526616456114437,0.2457179000959047,0.24838856862661526,80380800
1987-06-01,0.24144409596920013,0.24625192446297597,0.2414440959692001,0.24625192446297597,30326400
1987-06-02,0.24037590622901917,0.24518373612044572,0.23717110810360512,0.24144416615774844,51552000
1987-06-03,0.24197807908058167,0.24518349762166247,0.24144393129657551,0.24144393129657551,21628800
1987-06-04,0.24037590622901917,0.24197831446133933,0.23877349799669903,0.24197831446133933,20390400
1987-06-05,0.23343156278133392,0.2414441916439667,0.22862435591616348,0.2403759316024747,59270400
1987-06-08,0.2344997376203537,0.23503386740525847,0.2296925328777705,0.23343145971132404,111571200
1987-06-09,0.23289737105369568,0.23503390890982545,0.23182909295601914,0.23449977903059885,25833600
1987-06-10,0.22114579379558563,0.23396562585512015,0.2163385883059497,0.23289736611930015,176256000
1987-06-11,0.20832593739032745,0.22595359641304552,0.207791789245617,0.22488471326855936,268704000
1987-06-12,0.20992833375930786,0.21687270001182965,0.20779179612736948,0.2083259442897701,196156800
1987-06-15,0.20992833375930786,0.2131331493768261,0.20565465330112503,0.20992833375930783,125222400
1987-06-16,0.21420139074325562,0.21687268150393296,0.2093941860664461,0.20992831584404276,73526400
1987-06-17,0.22167986631393433,0.2222139960436626,0.21526964934534015,0.21526964934534015,71078400
1987-06-18,0.22408337891101837,0.2243504344886512,0.21794084387652227,0.22114563918258673,56188800
1987-06-19,0.22328227758407593,0.22702182762747747,0.22221399976749912,0.22488468513933194,40809600
1987-06-22,0.22167986631393433,0.22435053330179394,0.22007747712474948,0.22435053330179394,87436800
1987-06-23,0.21954345703125,0.2216799955348043,0.21473562644927813,0.2216799955348043,100771200
1987-06-24,0.22381645441055298,0.22648774553859782,0.2206116569650157,0.2206116569650157,82684800
1987-06-25,0.22328227758407593,0.2243505370614343,0.22114574029014078,0.22328227758407596,44035200
1987-06-26,0.22381645441055298,0.22488473245188031,0.22167991666712067,0.223816454410553,21945600
1987-06-29,0.22274817526340485,0.22381643487225492,0.21900922995398797,0.22381643487225492,25632000
1987-06-30,0.2179410308599472,0.2238164970184813,0.21740688256798657,0.22328236706574653,38332800
1987-07-01,0.21900922060012817,0.22061162828418543,0.2168726831344585,0.21740681291607092,21945600
1987-07-02,0.21366730332374573,0.2195433922541174,0.21099663556710097,0.2195433922541174,56880000
1987-07-06,0.20832593739032745,0.2158038096848451,0.20725765944012733,0.213133142318176,65491200
1987-07-07,0.19283491373062134,0.2077919143950069,0.19123252334906102,0.2077919143950069,197078400
1987-07-08,0.19924505054950714,0.20244984799097038,0.18909588650196238,0.19443722168414188,193449600
1987-07-09,0.20458641648292542,0.2093942460709521,0.1992450804978935,0.20031334035920983,92707200
1987-07-10,0.2072577029466629,0.20832598112111078,0.20084748372323627,0.2035181516505191,75830400
1987-07-13,0.2120649218559265,0.21259905180621164,0.20512055395086687,0.20725771562490897,48326400
1987-07-14,0.22435058653354645,0.22488473472923048,0.2125990144617147,0.2136672925138602,152812800
1987-07-15,0.21847504377365112,0.2259535376569982,0.2184750437736511,0.22435050678464724,96768000
1987-07-16,0.2179410308599472,0.2200775690101121,0.21366733102593866,0.21900929076541673,72979200
1987-07-17,0.21847504377365112,0.22221396977904428,0.2174067661012416,0.21794091410705438,51264000
1987-07-20,0.2125990241765976,0.21794100153655238,0.21206489429572864,0.21794100153655238,42019200
1987-07-21,0.2120649218559265,0.21580386818637384,0.21046253200507117,0.21259905180621164,36547200
1987-07-22,0.21366730332374573,0.21473556309071423,0.21046250568361669,0.21206489533406947,53366400
1987-07-23,0.20886002480983734,0.2136672287621136,0.2008474008024023,0.2136672287621136,148492800
1987-07-24,0.2104625254869461,0.21259904522191753,0.20886011734649235,0.2093942472802352,57744000
1987-07-27,0.21313324570655823,0.21313324570655823,0.20725775997838186,0.21046257704437976,41817600
1987-07-28,0.2125990241765976,0.21740685331646,0.21206489429572864,0.21420143215842793,38160000
1987-07-29,0.2120649218559265,0.2131332000957225,0.20886012381499008,0.21259905180621164,27676800
1987-07-30,0.2072577029466629,0.21206490888361687,0.20512054140335398,0.21206490888361687,55555200
1987-07-31,0.2008475363254547,0.20618887357892315,0.19657383565318712,0.20618887357892315,186624000
1987-08-03,0.19603955745697021,0.2019156438614333,0.19497127980999063,0.2008473845536693,116352000
1987-08-04,0.20031332969665527,0.20031332969665527,0.1960396486059972,0.1960396486059972,135072000
1987-08-05,0.20779190957546234,0.21046259682791577,0.2003134094167266,0.20084755787075612,211190400
1987-08-06,0.2158038467168808,0.21713980416297307,0.20832597313915674,0.20832597313915674,152553600
1987-08-07,0.22114579379558563,0.2232823316064486,0.21526970503655,0.21580383490446,171014400
1987-08-10,0.22114579379558563,0.22221405353140564,0.21900925598472268,0.22167992366349565,56448000
1987-08-11,0.2168726772069931,0.2232822894288175,0.2158037941395035,0.22221401155557038,68544000
1987-08-12,0.21366730332374573,0.2174068543809569,0.21366730332374573,0.21687272449747264,42364800
1987-08-13,0.2200775295495987,0.22328232703060402,0.21366729271479853,0.21366729271479853,80640000
1987-08-14,0.22114579379558563,0.22167992366349565,0.21900925598472268,0.22007753405976563,50832000
1987-08-17,0.22274817526340485,0.22274817526340482,0.22007750790205882,0.22114576751090892,33667200
1987-08-18,0.21900922060012817,0.2222140176290227,0.2168726831344585,0.22114575806579784,46944000
1987-08-19,0.21900922060012817,0.2195433503817406,0.21473552213530986,0.21900922060012817,48902400
1987-08-20,0.22488471865653992,0.2259536018266353,0.2190092356377214,0.2190092356377214,82051200
1987-08-21,0.22862428426742554,0.23129495187342122,0.22435058522858078,0.22435058522858078,68976000
1987-08-24,0.2387734353542328,0.23984171334192445,0.22541885098519052,0.22862427180335132,97747200
1987-08-25,0.24518372118473053,0.2494567973177996,0.23823935351964523,0.2409100215180071,185961600
1987-08-26,0.24678605794906616,0.2521273924010794,0.24411476718958552,0.24518365027777425,114105600
1987-08-27,0.24732013046741486,0.24838838977480857,0.24411471067268858,0.24678600081371804,72432000
1987-08-28,0.2569352388381958,0.25907177643842766,0.24785433508849736,0.24785433508849736,114796800
1987-08-31,0.25372982025146484,0.25693524104322946,0.2494567450143293,0.25586696306433493,84326400
1987-09-01,0.24251244962215424,0.2537298943439977,0.24144417133130813,0.2521274860773418,93859200
1987-09-02,0.24571779370307922,0.24625192351010383,0.23984170561385798,0.24037583542088262,78393600
1987-09-03,0.24625203013420105,0.251593385534851,0.2430466080314155,0.24838856862661526,70934400
1987-09-04,0.23930753767490387,0.24678603233277566,0.23877338961377104,0.24625188427164282,48355200
1987-09-08,0.2382393479347229,0.23930762611255962,0.23129498043243082,0.23877347785402891,96336000
1987-09-09,0.24090991914272308,0.24358058600617827,0.23823925227926787,0.23930753002818034,60710400
1987-09-10,0.24464885890483856,0.2473201492487238,0.24144404406085504,0.24197819209433027,58176000
1987-09-11,0.24838851392269135,0.2489226621825782,0.24358068442464184,0.24464896260519073,41040000
1987-09-14,0.25479856133461,0.25640096823974867,0.24892247638127746,0.24892247638127746,94464000
1987-09-15,0.2518603801727295,0.2553328756203291,0.24838850825875697,0.2553328756203291,39052800
1987-09-16,0.2494567334651947,0.2564010993527539,0.24945673346519467,0.2521274007799548,57715200
1987-09-17,0.24785438179969788,0.2510591796344186,0.24304655234436873,0.24999091980258656,69436800
1987-09-18,0.24571779370307922,0.24785433127039855,0.2435806326022512,0.24785433127039855,31651200
1987-09-21,0.22862428426742554,0.2446489317761847,0.2264877465147845,0.22862428426742554,85550400
1987-09-22,0.24464885890483856,0.24678601955446555,0.22648767905294498,0.22862421616919498,82008000
1987-09-23,0.2574692964553833,0.2580034261208584,0.24678600625567385,0.24678600625567385,107697600
1987-09-24,0.261742502450943,0.2702892599595543,0.2564011664241939,0.2564011664241939,118440000
1987-09-25,0.26494789123535156,0.2777677416581683,0.2617424701490732,0.262810729886898,82454400
1987-09-28,0.27349400520324707,0.2788359633760087,0.2638789719833847,0.26494785510904556,95544000
1987-09-29,0.2745629847049713,0.27883606125199134,0.27189169291417586,0.2756312630113398,57412800
1987-09-30,0.28310897946357727,0.2847119920514814,0.27349394824611606,0.27349394824611606,85680000
1987-10-01,0.292724072933197,0.2937929560635691,0.2820407617348609,0.2831090396709549,127224000
1987-10-02,0.3098175525665283,0.31088584873488495,0.2937929266489915,0.2948612044781294,131644800
1987-10-05,0.3375944197177887,0.3375944197177887,0.3140912784098545,0.3140912784098545,184320000
1987-10-06,0.31515955924987793,0.3386626627292383,0.31355715161302095,0.3375944031974799,203040000
1987-10-07,0.3119541108608246,0.3215691432416559,0.3055444988494917,0.3162278090684879,125640000
1987-10-08,0.30768120288848877,0.31729624047875404,0.2969979052204934,0.3130231634893761,96940800
1987-10-09,0.30661284923553467,0.321569219328371,0.30661284923553467,0.3087493687389501,93888000
1987-10-12,0.3055446147918701,0.31195422923540406,0.2948613188581946,0.30768115293971476,117187200
1987-10-13,0.3130231201648712,0.31622793663295096,0.30340808390539165,0.3087494202332228,96811200
1987-10-14,0.3044763207435608,0.3194326729564932,0.3023391593016995,0.3130230775709576,114220800
1987-10-15,0.30127090215682983,0.310885956116729,0.2991343640997998,0.30127090215682983,128822400
1987-10-16,0.2766993045806885,0.31836421631495604,0.27456276799353935,0.30127069489053016,210240000
1987-10-19,0.19336888194084167,0.27135740867231634,0.19230062258097252,0.26281063690313683,146880000
1987-10-20,0.2051205188035965,0.2222140497256866,0.18375391233296276,0.19657376251216277,324000000
1987-10-21,0.24197807908058167,0.2585374673099428,0.21366712783654185,0.22114561861442159,262080000
1987-10-22,0.22755593061447144,0.2478542504427113,0.21794090033319122,0.24251229390257883,223200000
1987-10-23,0.20618881285190582,0.22648776637370466,0.2029839967723281,0.22435060490011013,112766400
1987-10-26,0.16772867739200592,0.20512054072387756,0.15918252538163094,0.19871094505532091,148320000
1987-10-27,0.17627538740634918,0.18375388277739285,0.16772863248960318,0.17413884997572493,234720000
1987-10-28,0.17627538740634918,0.1816173636859883,0.164523817174057,0.17093405299939843,149760000
1987-10-29,0.20405226945877075,0.2083259687581307,0.17627542471975718,0.17627542471975718,167040000
1987-10-30,0.2125990241765976,0.22328233702368894,0.20725768868946104,0.2125990241765976,168480000
1987-11-02,0.21473552286624908,0.21794096177875355,0.20725765088056125,0.21046246625958465,84772800
1987-11-03,0.2051205188035965,0.21366729343425286,0.18695872816398182,0.21046249594245642,116150400
1987-11-04,0.20832593739032745,0.21687269282933128,0.19657374290643725,0.20084744156230297,95342400
1987-11-05,0.2158038467168808,0.2190092679725981,0.20832597313915674,0.20939423293344991,81432000
1987-11-06,0.20298391580581665,0.2158037618656985,0.2008473970572812,0.21473548415221402,75355200
1987-11-09,0.2008475363254547,0.20298405655545854,0.19443729708395385,0.19977925787122336,86587200
1987-11-10,0.2008475363254547,0.2072577572277261,0.19443729708395385,0.19871099775622142,91166400
1987-11-11,0.20939424633979797,0.210462524541711,0.2019157487496535,0.20298400861234142,54619200
1987-11-12,0.21366730332374573,0.22221406001076216,0.2093942275774247,0.21687272449747264,99172800
1987-11-13,0.20618881285190582,0.21473556980620767,0.2061888128519058,0.21366731000583114,58492800
1987-11-16,0.20405226945877075,0.21259902618466636,0.20298399134771916,0.2083259687581307,59472000
1987-11-17,0.1997791826725006,0.20298398015042055,0.1933689458438719,0.1997791826725006,69321600
1987-11-18,0.2051205188035965,0.20512051880359652,0.19230068696361913,0.2029839810293247,89308800
1987-11-19,0.19764260947704315,0.2072576420599513,0.1965737264221912,0.20618875900509936,75024000
1987-11-20,0.20298391580581665,0.20405219351930112,0.191232365798636,0.1944371622606559,82468800
1987-11-23,0.20405226945877075,0.2083259687581307,0.20084747180406312,0.20191573157589113,44640000
1987-11-24,0.20298391580581665,0.2093941506024419,0.1944371622606559,0.20725761351468971,72230400
1987-11-25,0.19657373428344727,0.20405222978341675,0.19657373428344727,0.2029839518800782,32155200
1987-11-27,0.19336888194084167,0.19764257959211154,0.19230062258097252,0.1965736966988821,18316800
1987-11-30,0.19123242795467377,0.1923006876761566,0.17307061890854095,0.18909589017248535,164160000
1987-12-01,0.1869587004184723,0.19550545544152922,0.1837538850630622,0.19016412096813895,73540800
1987-12-02,0.18802756071090698,0.19123237567770443,0.18268560335180054,0.18589039997938034,68515200
1987-12-03,0.1725364327430725,0.19123236554880405,0.17200230305663644,0.1890958284638431,127670400
1987-12-04,0.17948085069656372,0.18108324023332606,0.17093407627672227,0.17200235430711933,121752000
1987-12-07,0.1848221719264984,0.1869587094873362,0.18054909680482284,0.18375389397646913,66211200
1987-12-08,0.20298391580581665,0.20298391580581665,0.18375385328852628,0.18482213100201073,112521600
1987-12-09,0.19764260947704315,0.20618875900509936,0.1965737264221912,0.20191568424107126,83793600
1987-12-10,0.20298391580581665,0.2115306876901941,0.1890958287108838,0.1944371622606559,165600000
1987-12-11,0.2051205188035965,0.20725768011143736,0.19977918353752824,0.2040522590860719,72475200
1987-12-14,0.2168726772069931,0.21794095508024022,0.20405222403563988,0.20512048356966756,95112000
1987-12-15,0.21900922060012817,0.22167988784741027,0.21366726257208501,0.21900922060012817,112219200
1987-12-16,0.23182910680770874,0.23396564479149576,0.2147355742093768,0.2158038523708825,105537600
1987-12-17,0.2222139835357666,0.23396555215783038,0.22114572413643982,0.23396555215783038,94017600
1987-12-18,0.2222139835357666,0.22969249622130608,0.22221398353576663,0.22435052067363737,52488000
1987-12-21,0.2200775295495987,0.22862428581225402,0.2168727137293708,0.22435058674453162,51163200
1987-12-22,0.22435058653354645,0.22648774783218129,0.2136672925138602,0.22007752934263203,41774400
1987-12-23,0.22755593061447144,0.22969246748504527,0.22328223334001843,0.22755593061447144,60710400
1987-12-24,0.22755593061447144,0.22969246748504527,0.22648765300957707,0.22755593061447144,12672000
1987-12-28,0.21900922060012817,0.22755599399628584,0.21366726257208501,0.22648771609384102,50716800
1987-12-29,0.23289737105369568,0.23503390890982545,0.21580383947669496,0.2190092606248709,79459200
1987-12-30,0.2382393479347229,0.23930762611255962,0.23182911035173684,0.2328973885295736,70704000
1987-12-31,0.23182910680770874,0.23823934429269994,0.22969258716314617,0.23610280630891295,61545600
1988-01-04,0.23930753767490387,0.2414440565625635,0.2328973024608619,0.23396556190469173,110347200
1988-01-05,0.2435806691646576,0.24785436847430384,0.2414441312766356,0.2446489472782804,155520000
1988-01-06,0.24999086558818817,0.2553328238009468,0.24358062943604553,0.24464890737542952,121680000
1988-01-07,0.25853756070137024,0.2590716903391115,0.24571771582697982,0.24785425271715972,90676800
1988-01-08,0.23930753767490387,0.26387893534198753,0.23770513016994121,0.25746932366135483,145440000
1988-01-11,0.24732013046741486,0.24785426012111172,0.233965532023041,0.23823922946437653,143568000
1988-01-12,0.24251244962215424,0.2499909478348762,0.23182913487612059,0.2478544095924106,168480000
1988-01-13,0.24251244962215424,0.2499909478348762,0.23396567311858618,0.23930765142806917,96148800
1988-01-14,0.24037590622901917,0.24785440428149516,0.2393076463002899,0.24464898262238877,40608000
1988-01-15,0.24678605794906616,0.25319565195579413,0.24678605794906613,0.2521273924010794,92174400
1988-01-18,0.24464885890483856,0.24785427894298206,0.24037578467233853,0.24785427894298206,30038400
1988-01-19,0.24464885890483856,0.24892255667071556,0.23823924755608852,0.23930752528382201,47419200
1988-01-20,0.23076079785823822,0.24464890616020088,0.22435056173793674,0.24251236863126618,208800000
1988-01-21,0.23503383994102478,0.24037579737777579,0.2318290249276458,0.2318290249276458,125107200
1988-01-22,0.23022665083408356,0.23984168335873127,0.22541882280503428,0.23770514598966316,75297600
1988-01-25,0.2382393479347229,0.24037588595117168,0.23182911035173684,0.23182911035173684,75499200
1988-01-26,0.23289737105369568,0.23877345993722798,0.23182909295601914,0.23503390890982545,43560000
1988-01-27,0.2382393479347229,0.24037588595117168,0.23396564836818562,0.23396564836818562,100411200
1988-01-28,0.24144409596920013,0.2425123739266039,0.23930757673283434,0.23930757673283434,29318400
1988-01-29,0.2382393479347229,0.2435806838062325,0.2328973885295736,0.2414441457897837,66700800
1988-02-01,0.23610273003578186,0.24358060139369325,0.23503384702517371,0.24251234191651383,48729600
1988-02-02,0.2382393479347229,0.23930762611255962,0.23396564836818562,0.23610280991827412,60753600
1988-02-03,0.22541888058185577,0.23823933680994144,0.22328234266517438,0.23823933680994144,75801600
1988-02-04,0.2179410308599472,0.22755606689975508,0.21259905278124328,0.2264877886550597,114710400
1988-02-05,0.2200775295495987,0.22862428581225402,0.21900925149644854,0.2222140489774539,94104000
1988-02-08,0.22114579379558563,0.2243505913422686,0.21687271817385972,0.21687271817385972,72878400
1988-02-09,0.22541888058185577,0.22648776390419514,0.22221406453722178,0.22328234266517438,49939200
1988-02-10,0.2296924740076065,0.2307607333036213,0.22435049897656345,0.2264876594411314,77025600
1988-02-11,0.23396554589271545,0.23396554589271548,0.2296924900706148,0.2307607494413358,69436800
1988-02-12,0.23610273003578186,0.2403758046229365,0.2328973097315964,0.2339655692087758,80222400
1988-02-16,0.24571779370307922,0.2467860716563493,0.23289733957136666,0.235033877138686,67334400
1988-02-17,0.24571779370307922,0.25105912845176714,0.24464891055552132,0.24785433127039855,101318400
1988-02-18,0.24785438179969788,0.25212745780547524,0.24358068226028473,0.24464896043134138,84153600
1988-02-19,0.25105923414230347,0.25105923414230347,0.24678617554801985,0.24892271401477595,53164800
1988-02-22,0.25105923414230347,0.2521275125452958,0.2478544356117836,0.25105923414230347,52228800
1988-02-23,0.25426405668258667,0.2564012187307763,0.25105923974136524,0.25105923974136524,91728000
1988-02-24,0.2558669149875641,0.2596058597023244,0.2542639022957328,0.2542639022957328,79560000
1988-02-25,0.24838851392269135,0.258537697645036,0.2473202540813672,0.25533288144261396,61560000
1988-02-26,0.24892258644104004,0.2510591054735938,0.24464888816404276,0.24892258644104007,29923200
1988-02-29,0.25372982025146484,0.2542639500713015,0.24785433721559813,0.2499908748341659,39326400
1988-03-01,0.25212737917900085,0.2564010773856519,0.249990841842396,0.25533279954774,43300800
1988-03-02,0.25426405668258667,0.25960601733276883,0.25105923974136524,0.252127518168182,67896000
1988-03-03,0.26067426800727844,0.26281080644453164,0.25533293108375965,0.2564012094720004,83664000
